日期,基地,温室,模块,种植床1液位上限距种植床表面距离cm,种植床2液位上限距种植床表面距离cm,最低水温℃,最高水温℃,溶氧mg/L,氨氮mg/L,亚盐mg/L,PH,EC值ms/cm,水温_日均,水温_std,水温_日较差,温室_推断,能耗km/h,最低气温℃,最高气温℃,最低湿度%,最高湿度%,光照时长h,气温_日均,气温_std,气温_日较差,湿度_日均,湿度_std,DLI_approx,光照_峰值,蔬菜_事件数,蔬菜_病害次数,鱼_事件数,鱼_死亡数量,鱼_死亡重量_kg,鱼_病害次数,溶氧_有效,氨氮_有效,亚盐_有效,PH_有效,EC_有效
2025-09-20,辽宁喀左基地,喀左18号棚,喀左18-2,0.0,5.0,20.1,21.5,6.91,,,,2.65,20.78333333333333,0.46427960923947026,1.2999999999999972,喀左18号棚,57.78,16.2,40.1,36.0,90.9,12.73,24.354166666666668,6.708761632290186,22.1,71.49166666666667,19.782776950895666,97584.0,21459.0,0,0,0,0,0.0,0,1,0,0,0,1
2025-09-21,辽宁喀左基地,喀左18号棚,喀左18-2,0.0,5.0,20.6,22.1,,,,,,21.34166666666667,0.5122797629767897,1.4000000000000021,喀左18号棚,57.15,17.0,41.9,32.7,91.3,12.67,26.129166666666666,7.240365964891247,22.5,68.27499999999999,22.33807008226091,141151.0,21771.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-22,辽宁喀左基地,喀左18号棚,喀左18-2,1.0,7.0,21.6,22.1,,,,,,21.84583333333333,0.14427741410983957,0.3999999999999986,喀左18号棚,56.42,20.5,36.3,43.1,93.4,12.4,23.675,3.232807087759285,12.400000000000002,75.96249999999999,17.315258504663838,83875.0,19619.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-23,辽宁喀左基地,喀左18号棚,喀左18-2,1.0,7.0,21.4,21.9,10.36,,,,,21.641666666666666,0.10769039986100015,0.3999999999999986,喀左18号棚,56.21,19.7,28.2,60.3,97.0,12.3,21.60833333333333,1.5397285114230004,6.800000000000001,87.42916666666667,9.626676441303902,33469.0,8405.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-24,辽宁喀左基地,喀左18号棚,喀左18-2,2.0,7.0,21.1,22.1,,,,,,21.554166666666664,0.3378598904213927,1.0,喀左18号棚,56.5,18.4,37.2,39.0,97.2,12.7,24.09166666666667,5.496280307828398,17.400000000000002,76.2375,19.850080027126673,86597.0,22674.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-25,辽宁喀左基地,喀左18号棚,喀左18-2,3.0,8.0,21.0,22.1,,,,,,21.604166666666668,0.33476256096257556,1.0,喀左18号棚,56.16,16.3,40.7,40.6,90.9,12.7,23.974999999999998,6.198202024243267,19.3,72.89999999999999,18.653730636702853,87217.0,22247.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-26,辽宁喀左基地,喀左18号棚,喀左18-2,3.0,8.0,21.2,22.4,,,,,,21.791666666666668,0.40405926408002213,1.1000000000000014,喀左18号棚,56.48,16.6,41.7,32.9,90.5,12.63,24.962500000000002,7.281815965128479,23.8,70.97500000000001,21.10655999920404,126709.0,24139.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-27,辽宁喀左基地,喀左18号棚,喀左18-2,3.0,8.0,21.3,22.1,,,,,,21.6125,0.19645292056877153,0.8000000000000007,喀左18号棚,57.5,17.1,27.0,65.2,94.4,12.43,20.90416666666667,2.590443843351088,8.7,85.075,7.941622944965342,37895.0,8251.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-28,辽宁喀左基地,喀左18号棚,喀左18-2,3.0,8.0,21.0,22.1,9.55,,,,2.89,21.51666666666667,0.36247605284885875,1.0,喀左18号棚,57.62,16.9,41.7,34.9,94.1,12.53,24.1125,6.952835902229632,23.4,73.7625,19.826913789510122,107536.0,30987.0,0,0,0,0,0.0,0,1,0,0,0,1
2025-09-29,辽宁喀左基地,喀左18号棚,喀左18-2,3.0,8.0,20.9,21.9,8.64,,,,,21.458333333333332,0.35345516767414153,1.0,喀左18号棚,57.86,15.1,41.2,32.4,89.2,12.53,23.5125,6.9608017078973505,22.4,69.37916666666666,19.916680177819686,96274.0,26233.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-30,辽宁喀左基地,喀左18号棚,喀左18-2,3.0,8.0,21.0,22.0,8.91,0.1,0.005,6.96,2.9,21.5125,0.3269970693038898,0.8999999999999986,喀左18号棚,56.96,17.1,39.7,39.1,91.8,12.43,23.804166666666664,5.926457568021183,19.8,72.825,18.529329228729967,78014.0,25900.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-10-01,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,8.0,21.2,22.2,8.4,,,,,21.695833333333336,0.2820744090168801,1.0,喀左18号棚,56.65,17.0,41.2,31.6,91.6,12.4,25.058333333333337,6.577798306086586,21.200000000000003,70.25416666666666,21.21125839357224,102188.0,27865.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-02,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,8.0,21.3,22.3,8.05,,,,,21.82916666666667,0.28936592558366103,0.8000000000000007,喀左18号棚,57.05,17.2,38.3,47.8,90.3,12.37,24.254166666666666,5.1577594591924205,17.7,76.91250000000001,13.142086100894838,79973.0,28017.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-03,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,8.0,21.8,22.2,8.42,,,,,22.025000000000002,0.11989578808281821,0.3999999999999986,喀左18号棚,56.61,17.8,36.9,43.6,92.8,12.07,23.429166666666664,4.148039613948846,17.3,75.92083333333333,13.895622187301374,77482.0,28533.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-04,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,8.0,21.0,22.1,8.48,0.3,0.01,,,21.59166666666667,0.36732894734223676,1.1000000000000014,喀左18号棚,57.27,15.1,38.8,43.2,91.0,11.93,24.10833333333333,5.770320374313909,19.099999999999998,73.02916666666667,13.602863643569894,91505.0,28798.0,0,0,0,0,0.0,0,1,1,1,0,0
2025-10-05,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,0.0,21.0,22.1,9.9,,,,,21.64583333333334,0.35587821730973584,1.1000000000000014,喀左18号棚,58.41,18.0,24.7,43.3,93.4,11.7,21.025,1.239707626821744,4.300000000000001,71.45833333333333,20.710160885152217,33024.0,6285.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-06,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,0.0,19.1,21.0,7.08,,,,,20.479166666666668,0.2985788096224435,1.0,喀左18号棚,58.31,14.4,31.9,34.0,92.9,11.8,21.174999999999997,3.966027609586197,15.700000000000001,70.50833333333334,21.200568323095073,124972.0,38218.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-07,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,0.0,19.8,21.0,9.24,0.2,0.01,7.13,2.82,20.325,0.45575029712917703,1.1999999999999993,喀左18号棚,58.4,18.4,40.1,34.7,93.5,11.8,24.7375,6.308249393981397,21.1,70.36666666666666,21.25164045955564,153842.0,33783.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-10-08,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,0.0,19.9,21.0,11.19,,,,,20.525000000000002,0.28025286201333716,1.0,喀左18号棚,58.75,16.8,27.9,34.7,92.3,11.57,19.65416666666667,1.5900679143427248,6.400000000000002,77.28750000000001,18.609301269795168,37041.0,8214.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-09,辽宁喀左基地,喀左18号棚,喀左18-2,4.0,0.0,19.2,19.9,10.62,,,,,19.50833333333333,0.16811867501526684,0.5999999999999979,喀左18号棚,58.08,16.3,21.6,90.1,97.6,11.37,17.95,1.427702116456137,5.200000000000003,94.59166666666668,2.3003471960167725,6514.0,1133.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-10,辽宁喀左基地,喀左18号棚,喀左18-2,6.0,1.0,18.6,19.2,10.78,,,,,18.858333333333334,0.16811867501526662,0.5999999999999979,喀左18号棚,57.85,15.7,20.7,51.5,97.4,11.57,17.345833333333335,1.1835607175900282,3.900000000000002,83.68333333333334,16.449636942970976,21818.0,6456.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-11,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,2.0,18.3,18.9,7.5,0.3,0.01,,2.85,18.59166666666667,0.23078970706877025,0.5999999999999979,喀左18号棚,58.15,15.9,30.7,41.7,97.0,11.77,19.158333333333335,3.4722611108933354,12.8,80.40416666666667,17.67119782694113,89752.0,35798.0,0,0,0,0,0.0,0,1,1,1,0,1
2025-10-12,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,2.0,18.4,18.8,7.17,,,,,18.52916666666667,0.11718634258687749,0.40000000000000213,喀左18号棚,58.05,15.4,22.7,47.0,94.8,11.47,17.7125,1.3342639981153155,5.5,81.78333333333332,17.79722980940823,43187.0,9991.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-13,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,2.0,18.0,19.4,6.8,,,,,18.625,0.4665922559723139,1.1999999999999993,喀左18号棚,58.36,15.0,38.0,34.9,95.5,11.57,23.212499999999995,6.985897252083419,20.799999999999997,71.45416666666667,22.936633347236373,237875.0,39987.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-14,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,2.0,19.1,19.9,8.8,,,,,19.48333333333333,0.26562295750848725,0.7999999999999972,喀左18号棚,58.26,18.0,33.5,44.7,93.7,11.43,22.641666666666666,4.049991426602722,13.600000000000001,75.47083333333335,16.623364059025143,113878.0,33760.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-15,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,2.0,19.6,19.9,,,,,,19.779166666666665,0.05758447900452209,0.1999999999999993,喀左18号棚,57.78,17.6,26.9,60.0,95.5,11.03,20.545833333333334,1.7473740218459877,7.300000000000001,88.56666666666665,9.826819876688942,33439.0,15431.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-16,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,2.0,19.4,19.9,,,,,,19.683333333333334,0.13743685418725504,0.3999999999999986,喀左18号棚,57.82,17.3,32.7,35.4,96.4,11.17,21.241666666666667,3.6486203633093366,13.2,80.97500000000001,20.71199833429889,127813.0,31384.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-17,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,3.0,19.3,19.8,,,,,3.08,19.508333333333333,0.1440968038815886,0.5,喀左18号棚,57.76,17.2,25.1,82.4,97.1,11.07,18.704166666666666,1.0659421367451842,4.400000000000002,94.92916666666667,1.8695987017420486,9979.0,2339.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-10-18,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,3.0,18.9,19.4,,,,,,19.216666666666665,0.16499158227686048,0.5,喀左18号棚,57.48,16.1,33.0,30.1,97.8,10.83,21.654166666666665,4.969404656383789,15.099999999999998,74.25833333333333,25.50609268172781,144687.0,26794.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-19,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,3.0,19.0,19.4,,,,,3.05,19.20416666666667,0.07894706383956836,0.3000000000000007,喀左18号棚,57.22,16.3,31.6,29.3,96.1,10.83,20.133333333333336,3.5568790939373924,13.599999999999998,72.65833333333333,26.128574981340936,148019.0,27069.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-10-20,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.6,19.2,,,,,,18.954166666666666,0.16324615020133143,0.5,喀左18号棚,56.79,16.1,37.4,26.5,95.0,10.63,21.224999999999998,5.2404874137176725,18.500000000000004,70.15833333333335,26.4918842394337,157611.0,32365.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-21,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.6,19.3,9.48,,,,3.0,18.974999999999998,0.2240721609958124,0.6999999999999993,喀左18号棚,56.77,15.0,35.8,26.8,94.4,11.0,22.120833333333337,5.515431319388257,17.7,70.44583333333334,25.20791838501457,182098.0,44007.0,0,0,0,0,0.0,0,1,0,0,0,1
2025-10-22,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.8,19.3,,,,,,19.05416666666667,0.13838101587846335,0.3999999999999986,喀左18号棚,55.08,0.0,36.1,0.0,94.5,10.67,20.625,3.6082371041825954,14.399999999999999,77.60833333333333,18.078945320147657,91324.0,42157.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-23,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.8,19.4,,,,,,19.116666666666667,0.15456030825826236,0.40000000000000213,喀左18号棚,56.87,16.2,34.1,32.1,96.3,10.6,22.129166666666666,4.739416205844579,16.000000000000004,73.92916666666666,24.07463186230592,151150.0,27976.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-24,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.8,19.3,7.3,,,,,19.099999999999998,0.14142135623730973,0.5,喀左18号棚,61.79,16.5,31.2,38.6,96.3,10.7,20.4875,3.7113915292425474,13.099999999999998,82.40833333333333,19.209370904731774,108207.0,26935.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-25,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.9,19.6,8.46,,,,2.98,19.291666666666668,0.2515231378797766,0.7000000000000028,喀左18号棚,63.52,16.4,37.8,33.6,97.7,10.97,21.34166666666667,5.032222559554465,19.200000000000003,77.19583333333334,21.763338422805347,112379.0,39000.0,0,0,0,0,0.0,0,1,0,0,0,1
2025-10-26,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,19.3,19.8,7.75,,,,,19.541666666666668,0.15523280008497645,0.5,喀左18号棚,61.91,15.8,31.9,24.6,97.1,10.9,21.47083333333333,4.278188787975065,15.100000000000001,71.25,28.281044888758974,280019.0,61380.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-27,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,19.3,19.8,8.95,,,,,19.60833333333333,0.1656217242862652,0.5,喀左18号棚,65.04,16.4,37.3,26.7,95.6,10.63,20.979166666666668,4.311610214164643,15.3,76.43333333333334,24.22891981817505,205890.0,65535.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-28,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,19.4,19.9,9.27,0.0,0.005,7.12,,19.645833333333332,0.1499421184620554,0.40000000000000213,喀左18号棚,64.61,16.5,33.3,33.4,96.5,10.3,21.65833333333333,4.389088427250267,14.600000000000001,75.625,23.36655819042819,215939.0,47268.0,0,0,0,0,0.0,0,1,1,1,1,0
2025-10-29,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,19.5,19.8,,,,,3.08,19.604166666666668,0.08887803753208973,0.3000000000000007,喀左18号棚,59.71,17.5,22.8,92.5,100.0,10.47,19.20416666666667,1.2454849011083546,5.199999999999999,97.11666666666667,1.9392151906262372,14585.0,3046.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-10-30,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,19.3,19.8,,,,,,19.570833333333333,0.17906974122453612,0.5,喀左18号棚,58.61,17.8,34.6,33.2,100.0,10.17,22.208333333333332,5.049250494435343,15.7,78.125,25.363297794253807,263219.0,58178.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-10-31,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,15.8,21.8,,,,,,18.929166666666664,1.040624478645181,4.099999999999998,喀左18号棚,61.3,16.9,37.2,34.7,98.4,10.9,22.741666666666664,5.608840987425318,18.1,77.80416666666666,22.5082110788979,245357.0,57832.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-01,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.1,18.6,,,,,2.11,18.379166666666666,0.17315495629316854,0.5,喀左18号棚,63.69,16.6,37.3,42.3,97.9,10.63,20.20416666666667,3.4525931277165514,15.900000000000002,81.46249999999999,17.255864039508424,40979.0,21900.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-11-02,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.3,18.7,,,,,,18.508333333333333,0.1076903998610014,0.3999999999999986,喀左18号棚,65.4,15.9,32.5,24.5,97.2,10.23,20.52916666666667,4.154964818008557,13.899999999999999,69.65416666666667,28.67538112456204,315837.0,65535.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-03,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,18.2,18.6,,,,,,18.40833333333333,0.09090593428863084,0.3000000000000007,喀左18号棚,65.04,16.3,30.9,30.7,97.0,10.3,20.583333333333332,3.72409571424915,11.7,74.67083333333333,24.65570385608346,278249.0,63564.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-04,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,17.8,18.8,,,,,,18.370833333333334,0.19467743977039426,0.8999999999999986,喀左18号棚,63.3,15.6,32.7,35.2,97.9,10.37,20.695833333333333,3.670317784455303,16.9,76.87916666666666,20.950993993258543,124875.0,53927.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-05,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,4.0,17.8,18.4,,,,7.96,2.04,18.095833333333335,0.19891197103800015,0.5999999999999979,喀左18号棚,54.61,16.9,29.8,43.3,98.7,9.93,20.454166666666666,3.2055913607667184,11.0,80.63333333333334,19.426735586699984,116346.0,26760.0,0,0,0,0,0.0,0,0,0,0,1,1
2025-11-06,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,18.2,18.5,,,,,,18.354166666666668,0.08154327412825348,0.3000000000000007,喀左18号棚,54.64,16.6,30.2,39.1,98.6,10.07,19.84166666666667,2.7937305803451333,9.3,83.675,19.90115679217333,96943.0,28199.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-07,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,18.2,18.4,,,,,,18.325,0.059511903571189774,0.1999999999999993,喀左18号棚,51.91,16.5,27.0,78.4,100.0,9.6,18.433333333333334,1.9154343864744856,8.5,96.07083333333333,3.9764388555870225,16490.0,5765.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-08,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,18.1,18.3,,,,,1.67,18.22083333333333,0.08650224788344434,0.1999999999999993,喀左18号棚,54.89,15.6,28.1,31.8,100.0,9.7,19.754166666666666,3.24974090847597,10.5,78.92083333333333,23.333541293716127,196540.0,40890.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-11-09,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,18.0,18.7,,,,,,18.3875,0.2697413884939915,0.6999999999999993,喀左18号棚,60.21,15.2,46.7,24.0,97.9,10.0,21.3625,6.461089465665472,29.599999999999998,70.6125,27.42930781269067,194397.0,59476.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-10,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,14.8,18.8,,,,,,18.595,0.1465435088975284,0.5,喀左18号棚,46.89,16.0,28.4,30.5,96.1,10.67,19.425,3.61674923100842,12.099999999999998,81.78999999999999,19.598033064570537,37486.0,21730.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-11,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,18.4,19.0,,,,7.91,1.72,18.704166666666666,0.1767275838370703,0.5,喀左18号棚,63.42,16.0,35.3,26.7,97.8,9.83,21.333333333333332,4.669463447644588,14.399999999999999,73.1375,26.634107401663254,267426.0,65535.0,0,0,0,0,0.0,0,0,0,0,1,1
2025-11-12,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,18.7,19.2,,,,,,18.933333333333334,0.18633899812498247,0.5,喀左18号棚,59.85,17.4,32.7,29.0,98.5,9.93,21.400000000000002,3.7178622890042607,11.2,77.27916666666665,23.473442070537693,153880.0,38570.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-13,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,6.0,18.8,19.7,,,,,,19.233333333333334,0.29107081994288364,0.8000000000000007,喀左18号棚,64.24,16.9,37.3,26.1,97.5,9.6,23.016666666666666,5.794010317177175,18.4,72.17916666666666,27.00381113791574,257636.0,64174.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-14,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,7.0,19.2,19.7,,,,,,19.458333333333332,0.1800848565414529,0.5,喀左18号棚,64.75,16.6,36.0,26.5,96.2,9.7,22.4875,5.002941842889375,14.900000000000002,72.00833333333334,26.317087552049188,186831.0,38143.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-15,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,7.0,19.2,19.7,,,,,,19.52916666666667,0.1428261375083551,0.3999999999999986,喀左18号棚,60.74,17.2,34.4,26.7,96.9,9.87,22.087499999999995,4.8554361716190515,15.400000000000002,71.47500000000001,26.477966468997074,165545.0,33609.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-16,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,7.0,19.1,19.6,,,,,,19.341666666666665,0.10769039986100075,0.40000000000000213,喀左18号棚,64.64,15.6,35.5,27.7,96.3,9.8,19.929166666666667,4.201634519908756,18.4,75.46666666666667,20.74199979644093,75960.0,18782.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-11-17,辽宁喀左基地,喀左18号棚,喀左18-2,8.0,7.0,18.6,19.1,,,,,,18.858333333333334,0.12555432644432798,0.5,喀左18号棚,72.08,15.3,31.2,30.3,95.3,9.63,19.270833333333332,3.444860805928481,12.0,74.43333333333334,23.500721029127785,164512.0,35679.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-12,辽宁喀左基地,喀左19号棚,喀左19-1,5.0,5.0,19.7,20.2,,,,8.12,2.8,20.035714285714285,0.11088696211614332,0.3999999999999986,喀左19号棚,27.26,15.2,23.7,49.0,93.0,8.27,18.385714285714283,2.3910120818411196,7.4,76.15714285714284,15.582027847386701,48064.0,11747.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-04-13,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,18.9,19.7,,,,,,19.15416666666667,0.2179051144165483,0.8000000000000007,喀左19号棚,53.84,14.2,23.3,73.3,94.7,12.97,16.958333333333332,2.5638377267075407,9.100000000000001,89.71666666666665,5.594764417639842,31742.0,6644.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-14,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,18.3,19.1,,,,,,18.733333333333334,0.22484562605386726,0.6999999999999993,喀左19号棚,53.03,14.4,28.9,41.6,94.1,13.13,18.02916666666667,3.417903739461108,11.600000000000001,77.37916666666666,19.002345889535732,65606.0,13292.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-15,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,18.3,20.2,,,,8.09,2.7,19.175,0.6790004909178394,1.8000000000000007,喀左19号棚,53.07,13.9,34.7,32.7,95.4,13.77,21.44583333333333,7.073010860933899,20.1,70.2375,23.76027518955396,105936.0,15255.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-04-16,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,19.3,21.1,,0.84,0.005,,,20.1625,0.6762719497361993,1.8000000000000007,喀左19号棚,52.74,14.2,36.2,39.4,92.1,13.83,22.45,6.4652275030865445,20.200000000000003,72.625,19.78293140563349,106374.0,15117.0,0,0,0,0,0.0,0,0,1,1,0,0
2025-04-17,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,20.4,21.3,,,,,,20.8875,0.32572035551988493,0.9000000000000021,喀左19号棚,52.85,17.1,32.4,42.6,96.5,13.8,21.391666666666666,4.691296610627907,13.900000000000002,77.06666666666666,20.642788625140312,72964.0,14841.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-18,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,20.2,21.1,,,,,,20.491666666666664,0.23258809561588123,0.9000000000000021,喀左19号棚,52.02,13.7,30.4,31.6,93.3,13.87,19.016666666666666,3.7746596608907077,14.799999999999999,73.475,23.382066667997222,62576.0,13358.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-19,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,19.7,21.1,,,,8.1,2.8,20.400000000000002,0.5431390245600114,1.4000000000000021,喀左19号棚,52.85,15.5,32.0,28.8,95.2,13.93,21.97083333333333,5.4554620310494535,15.399999999999999,68.60416666666667,25.258702776908834,106598.0,14927.0,1,1,0,0,0.0,0,0,0,0,1,1
2025-04-20,辽宁喀左基地,喀左19号棚,喀左19-1,7.0,6.0,20.4,21.3,,,,,,20.912499999999998,0.31266662224591035,0.9000000000000021,喀左19号棚,45.35,16.1,33.3,34.4,92.8,14.03,22.2375,5.126712112390682,15.799999999999997,68.34166666666667,22.062976466369072,100562.0,15538.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-21,辽宁喀左基地,喀左19号棚,喀左19-1,5.0,5.0,18.9,21.2,,,,,,20.308333333333334,0.5648869110027446,2.0,喀左19号棚,49.06,16.0,26.2,43.0,97.4,13.9,18.7375,1.7634749076751843,7.5,84.2375,17.075269946621635,33667.0,12454.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-22,辽宁喀左基地,喀左19号棚,喀左19-1,5.0,5.0,19.0,20.5,,,0.005,8.23,2.6,19.7375,0.516246468914477,1.3999999999999986,喀左19号棚,52.42,13.5,30.9,30.7,97.0,14.23,20.479166666666668,5.429777402333256,17.299999999999997,69.10833333333333,26.263011325605614,103373.0,14016.0,1,1,0,0,0.0,0,0,0,1,1,1
2025-04-23,辽宁喀左基地,喀左19号棚,喀左19-1,5.0,5.0,19.6,21.0,,0.1,,,,20.291666666666668,0.5065542638476375,1.3999999999999986,喀左19号棚,51.13,15.0,36.0,28.3,93.8,14.27,21.795833333333334,6.345830597504334,18.9,65.01666666666667,25.955340919013608,106826.0,14551.0,0,0,0,0,0.0,0,0,1,0,0,0
2025-04-24,辽宁喀左基地,喀左19号棚,喀左19-1,5.0,5.0,19.7,20.7,,,,,,20.054166666666664,0.26611270586392954,1.0,喀左19号棚,52.37,13.5,29.2,22.9,90.5,14.27,18.7125,4.307775189507147,13.899999999999999,62.395833333333336,28.227594052136684,90519.0,14766.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-25,辽宁喀左基地,喀左19号棚,喀左19-1,5.0,5.0,18.8,20.6,,,,,,19.679166666666667,0.5992906686705173,1.7000000000000028,喀左19号棚,52.87,12.8,32.1,21.2,91.3,14.27,20.3,6.023979858310728,17.7,63.1625,27.888450603849137,101265.0,14280.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-04-26,辽宁喀左基地,喀左19号棚,喀左19-1,5.0,5.0,19.6,20.9,,,,8.13,2.7,20.216666666666665,0.4412734098291241,1.2999999999999972,喀左19号棚,52.85,13.8,31.5,30.8,91.9,14.33,21.90416666666667,5.6888398910107805,16.8,67.47083333333335,23.687329228349537,105602.0,14158.0,1,1,0,0,0.0,0,0,0,0,1,1
